Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat,Color
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Kışlık Atkı,545.74,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Ceket,1032.99,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,patik,1634.29,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,külot,1500.37,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Softshell Ceket,1202.45,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Omuz Çantası,1101.87,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Abiye,883.25,blue
Giysi_Magaza_4,60.11150117432088,70.80725777960456,Bikini,1946.78,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Topuklu Ayakkabı,1142.38,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Bluz,545.23,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Kayak Montu,498.68,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Maskeli Kostüm,1242.14,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Sandalet,1069.51,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Eldiven,65.01,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Babet,1668.63,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Eşofman,1423.04,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Bebek Kıyafeti,1340.57,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Outdoor Ayakkabı,184.12,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Gelinlik,756.01,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Deri Pantolon,1874.0,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Elbise,1732.05,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Süveter,606.81,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,külotlu çorap,356.26,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Çocuk Gömlek,925.72,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Mont,743.87,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Atkı,1380.34,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Bebek Tulum,1934.55,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Tesettür Elbise,757.85,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Terlik,171.34,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Damatlık,1800.35,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Erkek Ceketi,124.0,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Tunik,1907.89,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,patik,1345.93,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Saç Bandı,1886.29,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Omuz Çantası,439.34,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Kayak Pantolonu,129.36,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Pelerin,1002.01,blue
Giysi_Magaza_5,2.0584494295802447,96.99098521619943,Korse,928.72,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Gömlek,696.41,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Yünlü Çorap,1917.43,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Erkek Ceketi,1654.04,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Gelin Tacı,1340.08,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Şapka,367.57,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Kumaş Pantolon,1481.93,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Outdoor Ayakkabı,1467.67,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Erkek Çocuk Takım,878.88,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Atkı,1853.33,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Deniz Şortu,375.61,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Çocuk Pantolon,571.31,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Pelerin,173.29,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Atlet,1601.13,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Sneaker,1262.43,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Takım Elbise,664.13,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Kayak Montu,369.44,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Tayt,128.29,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Bot,375.15,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Topuklu Ayakkabı,933.91,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Abiye,532.0,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Deri Pantolon,555.02,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Kız Çocuk Elbise,1757.37,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Terlik,1054.52,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Okul Üniforması,1472.04,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Sırt Çantası,119.64,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Sweatshirt,762.07,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Bebek Kıyafeti,984.38,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Kayak Pantolonu,413.51,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,gecelik,284.37,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Bornoz,1747.09,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Süveter,1881.89,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Şortlu Takım,203.67,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Çanta,730.59,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Eşofman,1918.66,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Maskeli Kostüm,212.17,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Güneş Gözlüğü,1305.1,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Tunik,1945.83,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Softshell Ceket,1957.54,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Pijama Takımı,968.89,blue
Giysi_Magaza_6,83.24426408004217,21.233911067827616,Ceket,367.36,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Saç Bandı,444.06,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Yünlü Çorap,1784.72,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Diz Üstü Çorap,1827.78,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Eldiven,1235.37,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Ceket,1544.04,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Softshell Ceket,1492.87,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Deniz Şortu,1340.55,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,sütyen,1663.19,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Kayak Montu,1386.54,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Tişört,1091.3,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Çocuk Yağmurluğu,512.06,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Outdoor Ayakkabı,1500.58,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Abiye,973.2,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Çocuk Pantolon,624.84,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Mont,1613.8,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Bebek Tulum,1408.59,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Kravat,1877.81,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,patik,372.61,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Omuz Çantası,1315.92,blue
Giysi_Magaza_7,18.182496720710063,18.34045098534338,Spor Ayakkabı,526.27,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bornoz,1811.99,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Kot Ceket,244.02,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Tesettür Elbise,1329.52,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bebek Tulum,1592.62,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Dantel Elbise,742.09,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Cüzdan,1910.57,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Mezuniyet Elbisesi,1708.92,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Hırka,624.51,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Gelinlik,64.71,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Atlet,628.48,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Kumaş Pantolon,598.56,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Maskeli Kostüm,1785.43,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Sneaker,1935.89,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Diz Üstü Çorap,187.36,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Süveter,969.02,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Kayak Montu,1119.25,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bot,231.18,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bebek Uyku Tulumu,786.12,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,İç Çamaşırı,668.31,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Tişört,1095.31,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bebek Kıyafeti,1339.32,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Erkek Ceketi,1421.8,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,patik,316.67,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Kız Çocuk Elbise,1635.25,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Spor Ayakkabı,1373.16,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Eşofman,1783.7,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Bluz,926.21,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Eldiven,1793.09,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Omuz Çantası,1738.26,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Pijama Takımı,904.9,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Terlik,793.23,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Elbise,1868.98,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Erkek Çocuk Takım,1444.57,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Topuklu Ayakkabı,1860.08,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Spor Çorap,1604.1,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Babet,1238.13,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Softshell Ceket,275.91,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,gecelik,618.39,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,külot,1939.24,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Gelin Tacı,672.87,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Saç Bandı,231.85,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Polar Mont,1429.73,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Kışlık Atkı,1481.31,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Abiye,606.64,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Pelerin,630.46,blue
Giysi_Magaza_8,30.42422429595377,52.475643163223786,Yünlü Çorap,964.34,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Outdoor Ayakkabı,92.49,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Bebek Uyku Tulumu,1589.18,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Elbise,668.32,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Deri Pantolon,1714.84,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Gelinlik,1615.13,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Tişört,1339.73,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Okul Üniforması,683.51,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,külotlu çorap,1056.82,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Dantel Elbise,917.42,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Sweatshirt,710.82,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Kayak Montu,1703.87,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Güneş Gözlüğü,992.84,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Maskeli Kostüm,1673.81,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Hırka,255.18,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Kot Ceket,325.0,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Abiye,1955.77,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Spor Ayakkabı,1196.15,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Gelin Tacı,1044.05,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Ceket,1070.15,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Şort,469.77,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Süveter,1451.47,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Sandalet,215.32,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,Yünlü Çorap,1167.98,blue
Giysi_Magaza_9,43.19450186421157,29.122914019804192,külot,1163.0,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Atlet,1832.67,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Erkek Ceketi,1076.06,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Bot,317.27,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Abiye,1166.87,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Bikini,228.09,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Maskeli Kostüm,447.4,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Kot Pantolon,110.66,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Bebek Uyku Tulumu,1050.92,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Cüzdan,214.84,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Mayo,965.32,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Babet,1869.24,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Süveter,1453.53,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Eldiven,200.95,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Okul Üniforması,487.21,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Korse,1363.64,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Mont,1794.67,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Şapka,114.19,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Kayak Montu,1634.28,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,külot,1145.54,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,gecelik,1114.88,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Gömlek,1917.74,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Termal İçlik,1507.91,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Softshell Ceket,1707.73,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Deniz Şortu,740.29,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Keten Pantolon,1131.01,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Blazer Ceket,1250.04,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Tişört,677.09,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,patik,1161.98,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Tayt,511.48,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Deri Pantolon,329.58,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Mezuniyet Elbisesi,779.24,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Kayak Pantolonu,1491.61,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Sweatshirt,1836.56,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Topuklu Ayakkabı,942.54,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,külotlu çorap,1303.51,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Saç Bandı,250.92,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Ceket,1813.7,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Sırt Çantası,1158.78,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Yağmurluk,1571.66,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Tunik,1599.16,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Rüzgarlık,550.14,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Kot Ceket,1081.89,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Omuz Çantası,1922.94,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Kargo Pantolon,224.79,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Atkı,1381.95,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Eşofman,1926.41,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Etek,636.13,blue
Giysi_Magaza_10,61.18528947223795,13.949386065204184,Bluz,1729.82,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Sneaker,1870.63,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Bebek Kıyafeti,1506.82,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Tunik,501.09,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Mont,701.3,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kayak Pantolonu,119.83,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,gecelik,1671.33,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kayak Montu,1706.74,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Atlet,1283.79,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Eşofman,737.43,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Sandalet,199.78,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Ceket,1518.46,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Pijama Takımı,1466.73,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Tayt,1829.57,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Deniz Şortu,1474.54,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Spor Tayt,1665.96,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,sütyen,1504.61,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Sweatshirt,1279.84,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Dantel Elbise,882.58,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Şort,1809.13,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kot Pantolon,1319.39,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Keten Pantolon,826.79,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kot Ceket,212.77,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Blazer Ceket,616.87,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Şapka,1110.27,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Güneş Gözlüğü,587.49,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Şortlu Takım,481.41,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Damatlık,1078.42,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Eldiven,381.15,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Spor Çantası,1610.8,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Bornoz,994.52,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,külot,1169.03,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Cüzdan,337.4,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Çocuk Yağmurluğu,682.92,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Yağmurluk,849.67,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Şemsiye,1626.02,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Etek,1551.81,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,patik,484.81,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Sırt Çantası,1251.55,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kargo Pantolon,524.74,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Ev Terliği,1977.08,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Deri Pantolon,1906.64,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Kumaş Pantolon,1148.37,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Yünlü Çorap,1412.86,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Maskeli Kostüm,1612.79,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Süveter,1455.95,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Okul Üniforması,1414.67,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Çocuk Gömlek,1919.18,blue
Giysi_Magaza_11,29.21446485352181,36.63618432936917,Takım Elbise,1213.09,blue
Giysi_Magaza_12,45.6069984217036,78.51759613930136,Tayt,1290.79,blue
Giysi_Magaza_12,45.6069984217036,78.51759613930136,Kot Pantolon,1706.07,blue
Giysi_Magaza_12,45.6069984217036,78.51759613930136,Şapka,1356.29,blue
Giysi_Magaza_12,45.6069984217036,78.51759613930136,sütyen,1479.22,blue
Giysi_Magaza_12,45.6069984217036,78.51759613930136,gecelik,506.63,blue
